# Q2 z GE_fit_SBS GE_fit_rat_SBS dGEGD_SBS GM_fit_SBS GM_fit_rat_SBS dGMGD_SBS GEGM_fit_rat_SBS dGEGM_SBS
1.6595869074e-03 -5.1533647123e-01 9.9498866498e-01 9.9964556650e-01 1.7257092191e-04 2.7785774257e+00 9.9954698642e-01 3.3899744119e-04 1.0000986248e+00 3.8059672742e-04
1.6788040181e-03 -5.1529213675e-01 9.9493077958e-01 9.9964139509e-01 1.7412638839e-04 2.7784133050e+00 9.9954192626e-01 3.4228110710e-04 1.0000995144e+00 3.8423287005e-04
1.6982436525e-03 -5.1524729699e-01 9.9487222736e-01 9.9963717395e-01 1.7568893780e-04 2.7782473092e+00 9.9953681165e-01 3.4558698471e-04 1.0001004088e+00 3.8789212731e-04
1.7179083872e-03 -5.1520194627e-01 9.9481300068e-01 9.9963290246e-01 1.7726751165e-04 2.7780794174e+00 9.9953164205e-01 3.4893315779e-04 1.0001013079e+00 3.9159468620e-04
1.7378008287e-03 -5.1515607888e-01 9.9475309181e-01 9.9962858002e-01 1.7885482840e-04 2.7779096080e+00 9.9952641692e-01 3.5230346278e-04 1.0001022115e+00 3.9532283207e-04
1.7579236140e-03 -5.1510968902e-01 9.9469249295e-01 9.9962420601e-01 1.8045178502e-04 2.7777378595e+00 9.9952113571e-01 3.5569894351e-04 1.0001031197e+00 3.9907790544e-04
1.7782794100e-03 -5.1506277084e-01 9.9463119620e-01 9.9961977979e-01 1.8206728326e-04 2.7775641501e+00 9.9951579787e-01 3.5913761509e-04 1.0001040323e+00 4.0288001392e-04
1.7988709151e-03 -5.1501531842e-01 9.9456919357e-01 9.9961530074e-01 1.8369419221e-04 2.7773884577e+00 9.9951040284e-01 3.6260350781e-04 1.0001049493e+00 4.0671168227e-04
1.8197008586e-03 -5.1496732579e-01 9.9450647698e-01 9.9961076821e-01 1.8533343040e-04 2.7772107599e+00 9.9950495005e-01 3.6609768851e-04 1.0001058706e+00 4.1057428031e-04
1.8407720015e-03 -5.1491878690e-01 9.9444303826e-01 9.9960618155e-01 1.8699386745e-04 2.7770310341e+00 9.9949943895e-01 3.6963811375e-04 1.0001067961e+00 4.1448784862e-04
1.8620871367e-03 -5.1486969564e-01 9.9437886915e-01 9.9960154010e-01 1.8866844243e-04 2.7768492577e+00 9.9949386897e-01 3.7320891280e-04 1.0001077257e+00 4.1843503014e-04
1.8836490895e-03 -5.1482004584e-01 9.9431396131e-01 9.9959684318e-01 1.9035806253e-04 2.7766654074e+00 9.9948823952e-01 3.7681113699e-04 1.0001086593e+00 4.2241717468e-04
1.9054607180e-03 -5.1476983126e-01 9.9424830627e-01 9.9959209014e-01 1.9207952741e-04 2.7764794601e+00 9.9948255003e-01 3.8047956994e-04 1.0001095968e+00 4.2647292911e-04
1.9275249132e-03 -5.1471904558e-01 9.9418189550e-01 9.9958728027e-01 1.9380987461e-04 2.7762913920e+00 9.9947679992e-01 3.8416460708e-04 1.0001105382e+00 4.3054763198e-04
1.9498445998e-03 -5.1466768244e-01 9.9411472035e-01 9.9958241289e-01 1.9556589402e-04 2.7761011794e+00 9.9947098859e-01 3.8790101266e-04 1.0001114833e+00 4.3467990810e-04
1.9724227361e-03 -5.1461573539e-01 9.9404677209e-01 9.9957748730e-01 1.9734847573e-04 2.7759087983e+00 9.9946511546e-01 3.9168979609e-04 1.0001124320e+00 4.3887106168e-04
1.9952623150e-03 -5.1456319791e-01 9.9397804188e-01 9.9957250278e-01 1.9915850680e-04 2.7757142241e+00 9.9945917992e-01 3.9553196191e-04 1.0001133842e+00 4.4312239089e-04
2.0183663637e-03 -5.1451006341e-01 9.9390852080e-01 9.9956745862e-01 2.0098884220e-04 2.7755174324e+00 9.9945318138e-01 3.9941157583e-04 1.0001143398e+00 4.4741644012e-04
2.0417379447e-03 -5.1445632526e-01 9.9383819979e-01 9.9956235408e-01 2.0284027961e-04 2.7753183983e+00 9.9944711924e-01 4.0332955232e-04 1.0001152986e+00 4.5175438567e-04
2.0653801558e-03 -5.1440197671e-01 9.9376706973e-01 9.9955718844e-01 2.0472974043e-04 2.7751170965e+00 9.9944099287e-01 4.0732072474e-04 1.0001162606e+00 4.5617497532e-04
2.0892961309e-03 -5.1434701098e-01 9.9369512138e-01 9.9955196094e-01 2.0664192645e-04 2.7749135017e+00 9.9943480167e-01 4.1135209160e-04 1.0001172255e+00 4.6064182945e-04
2.1134890398e-03 -5.1429142119e-01 9.9362234539e-01 9.9954667083e-01 2.0858569593e-04 2.7747075882e+00 9.9942854501e-01 4.1544150803e-04 1.0001181934e+00 4.6517489281e-04
2.1379620895e-03 -5.1423520041e-01 9.9354873231e-01 9.9954131735e-01 2.1056183766e-04 2.7744993299e+00 9.9942222228e-01 4.1958985124e-04 1.0001191639e+00 4.6977530450e-04
2.1627185237e-03 -5.1417834160e-01 9.9347427260e-01 9.9953589972e-01 2.1256290729e-04 2.7742887006e+00 9.9941583284e-01 4.2378085863e-04 1.0001201371e+00 4.7442517869e-04
2.1877616239e-03 -5.1412083768e-01 9.9339895658e-01 9.9953041714e-01 2.1460603005e-04 2.7740756738e+00 9.9940937607e-01 4.2804952945e-04 1.0001211126e+00 4.7916350466e-04
2.2130947096e-03 -5.1406268149e-01 9.9332277450e-01 9.9952486885e-01 2.1667545727e-04 2.7738602226e+00 9.9940285132e-01 4.3236238054e-04 1.0001220904e+00 4.8395326732e-04
2.2387211386e-03 -5.1400386578e-01 9.9324571647e-01 9.9951925401e-01 2.1878008233e-04 2.7736423199e+00 9.9939625795e-01 4.3673726287e-04 1.0001230704e+00 4.8881442434e-04
2.2646443076e-03 -5.1394438322e-01 9.9316777249e-01 9.9951357183e-01 2.2092055815e-04 2.7734219383e+00 9.9938959533e-01 4.4117487808e-04 1.0001240522e+00 4.9374789674e-04
2.2908676528e-03 -5.1388422643e-01 9.9308893248e-01 9.9950782149e-01 2.2310592824e-04 2.7731990500e+00 9.9938286279e-01 4.4569321376e-04 1.0001250359e+00 4.9877383277e-04
2.3173946500e-03 -5.1382338792e-01 9.9300918621e-01 9.9950200213e-01 2.2531998439e-04 2.7729736271e+00 9.9937605968e-01 4.5025828354e-04 1.0001260211e+00 5.0385455989e-04
2.3442288153e-03 -5.1376186014e-01 9.9292852336e-01 9.9949611293e-01 2.2757165823e-04 2.7727456411e+00 9.9936918535e-01 4.5488794201e-04 1.0001270077e+00 5.0901005725e-04
2.3713737057e-03 -5.1369963545e-01 9.9284693348e-01 9.9949015302e-01 2.2987003273e-04 2.7725150636e+00 9.9936223913e-01 4.5960018982e-04 1.0001279955e+00 5.1426050337e-04
2.3988329190e-03 -5.1363670614e-01 9.9276440602e-01 9.9948412154e-01 2.3219851336e-04 2.7722818655e+00 9.9935522035e-01 4.6436061504e-04 1.0001289844e+00 5.1956767127e-04
2.4266100951e-03 -5.1357306441e-01 9.9268093028e-01 9.9947801762e-01 2.3457472249e-04 2.7720460176e+00 9.9934812834e-01 4.6920464553e-04 1.0001299740e+00 5.2497116068e-04
2.4547089157e-03 -5.1350870237e-01 9.9259649549e-01 9.9947184036e-01 2.3699050580e-04 2.7718074903e+00 9.9934096242e-01 4.7411519422e-04 1.0001309642e+00 5.3045202957e-04
2.4831331053e-03 -5.1344361207e-01 9.9251109071e-01 9.9946558886e-01 2.3944623276e-04 2.7715662538e+00 9.9933372191e-01 4.7909259480e-04 1.0001319549e+00 5.3601074408e-04
2.5118864315e-03 -5.1337778546e-01 9.9242470490e-01 9.9945926223e-01 2.4195104328e-04 2.7713222779e+00 9.9932640613e-01 4.8415485330e-04 1.0001329457e+00 5.4166751490e-04
2.5409727055e-03 -5.1331121441e-01 9.9233732691e-01 9.9945285954e-01 2.4449651527e-04 2.7710755320e+00 9.9931901439e-01 4.8928457582e-04 1.0001339364e+00 5.4740300580e-04
2.5703957828e-03 -5.1324389070e-01 9.9224894545e-01 9.9944637985e-01 2.4708289590e-04 2.7708259852e+00 9.9931154599e-01 4.9448193777e-04 1.0001349268e+00 5.5321748733e-04
2.6001595632e-03 -5.1317580603e-01 9.9215954910e-01 9.9943982222e-01 2.4971934995e-04 2.7705736065e+00 9.9930400023e-01 4.9976493443e-04 1.0001359166e+00 5.5913117297e-04
2.6302679919e-03 -5.1310695201e-01 9.9206912632e-01 9.9943318570e-01 2.5239717913e-04 2.7703183643e+00 9.9929637641e-01 5.0511585709e-04 1.0001369056e+00 5.6512432149e-04
2.6607250598e-03 -5.1303732017e-01 9.9197766546e-01 9.9942646932e-01 2.5511650299e-04 2.7700602267e+00 9.9928867382e-01 5.1053471706e-04 1.0001378936e+00 5.7119700029e-04
2.6915348039e-03 -5.1296690193e-01 9.9188515470e-01 9.9941967210e-01 2.5788650274e-04 2.7697991615e+00 9.9928089176e-01 5.1603948731e-04 1.0001388802e+00 5.7736941163e-04
2.7227013081e-03 -5.1289568864e-01 9.9179158212e-01 9.9941279305e-01 2.6070735337e-04 2.7695351362e+00 9.9927302950e-01 5.2163020653e-04 1.0001398652e+00 5.8364167334e-04
2.7542287033e-03 -5.1282367156e-01 9.9169693565e-01 9.9940583116e-01 2.6356998513e-04 2.7692681179e+00 9.9926508633e-01 5.2728874681e-04 1.0001408483e+00 5.8999350319e-04
2.7861211686e-03 -5.1275084185e-01 9.9160120312e-01 9.9939878543e-01 2.6648358391e-04 2.7689980734e+00 9.9925706152e-01 5.3303304289e-04 1.0001418293e+00 5.9644507273e-04
2.8183829313e-03 -5.1267719058e-01 9.9150437218e-01 9.9939165481e-01 2.6944818255e-04 2.7687249690e+00 9.9924895435e-01 5.3886295104e-04 1.0001428077e+00 6.0299627376e-04
2.8510182675e-03 -5.1260270874e-01 9.9140643036e-01 9.9938443828e-01 2.7245443633e-04 2.7684487709e+00 9.9924076408e-01 5.4476003737e-04 1.0001437834e+00 6.0962642737e-04
2.8840315031e-03 -5.1252738721e-01 9.9130736507e-01 9.9937713478e-01 2.7551152479e-04 2.7681694446e+00 9.9923248997e-01 5.5074218465e-04 1.0001447559e+00 6.1635565710e-04
2.9174270140e-03 -5.1245121677e-01 9.9120716357e-01 9.9936974323e-01 2.7861933590e-04 2.7678869556e+00 9.9922413128e-01 5.5680906533e-04 1.0001457250e+00 6.2318362612e-04
2.9512092267e-03 -5.1237418814e-01 9.9110581296e-01 9.9936226257e-01 2.8177770780e-04 2.7676012688e+00 9.9921568727e-01 5.6296028900e-04 1.0001466903e+00 6.3010991928e-04
2.9853826189e-03 -5.1229629190e-01 9.9100330021e-01 9.9935469170e-01 2.8498642881e-04 2.7673123488e+00 9.9920715720e-01 5.6919540265e-04 1.0001476516e+00 6.3713404326e-04
3.0199517204e-03 -5.1221751856e-01 9.9089961217e-01 9.9934702950e-01 2.8824523745e-04 2.7670201597e+00 9.9919854030e-01 5.7551389098e-04 1.0001486083e+00 6.4425542693e-04
3.0549211132e-03 -5.1213785853e-01 9.9079473551e-01 9.9933927487e-01 2.9154427008e-04 2.7667246655e+00 9.9918983582e-01 5.8189675866e-04 1.0001495602e+00 6.5145265643e-04
3.0902954325e-03 -5.1205730212e-01 9.9068865678e-01 9.9933142666e-01 2.9490224027e-04 2.7664258295e+00 9.9918104300e-01 5.8838018077e-04 1.0001505069e+00 6.5876650228e-04
3.1260793671e-03 -5.1197583953e-01 9.9058136235e-01 9.9932348374e-01 2.9830921980e-04 2.7661236148e+00 9.9917216108e-01 5.9494506729e-04 1.0001514480e+00 6.6617543745e-04
3.1622776602e-03 -5.1189346087e-01 9.9047283848e-01 9.9931544493e-01 3.0176475162e-04 2.7658179840e+00 9.9916318928e-01 6.0159066124e-04 1.0001523832e+00 6.7367858738e-04
3.1988951097e-03 -5.1181015614e-01 9.9036307124e-01 9.9930730907e-01 3.0526833124e-04 2.7655088996e+00 9.9915412684e-01 6.0831614777e-04 1.0001533119e+00 6.8127500449e-04
3.2359365693e-03 -5.1172591526e-01 9.9025204658e-01 9.9929907496e-01 3.0881940755e-04 2.7651963232e+00 9.9914497298e-01 6.1512065541e-04 1.0001542339e+00 6.8896366966e-04
3.2734069488e-03 -5.1164072802e-01 9.9013975028e-01 9.9929074139e-01 3.1242709539e-04 2.7648802164e+00 9.9913572691e-01 6.2202177914e-04 1.0001551486e+00 6.9676442467e-04
3.3113112148e-03 -5.1155458412e-01 9.9002616796e-01 9.9928230716e-01 3.1608107999e-04 2.7645605403e+00 9.9912638787e-01 6.2900003213e-04 1.0001560556e+00 7.0465521298e-04
3.3496543916e-03 -5.1146747315e-01 9.8991128509e-01 9.9927377102e-01 3.1979041745e-04 2.7642372556e+00 9.9911695505e-01 6.3607290714e-04 1.0001569546e+00 7.1265575909e-04
3.3884415614e-03 -5.1137938460e-01 9.8979508697e-01 9.9926513172e-01 3.2353489296e-04 2.7639103224e+00 9.9910742766e-01 6.4320224714e-04 1.0001578449e+00 7.2072285663e-04
3.4276778655e-03 -5.1129030786e-01 9.8967755877e-01 9.9925638801e-01 3.2734301163e-04 2.7635797005e+00 9.9909780492e-01 6.5044250946e-04 1.0001587263e+00 7.2891803465e-04
3.4673685045e-03 -5.1120023218e-01 9.8955868545e-01 9.9924753860e-01 3.3119444946e-04 2.7632453495e+00 9.9908808603e-01 6.5775542249e-04 1.0001595981e+00 7.3719793474e-04
3.5075187395e-03 -5.1110914674e-01 9.8943845185e-01 9.9923858219e-01 3.3508833972e-04 2.7629072283e+00 9.9907827018e-01 6.6513973759e-04 1.0001604599e+00 7.4556105810e-04
3.5481338923e-03 -5.1101704059e-01 9.8931684262e-01 9.9922951749e-01 3.3903357659e-04 2.7625652954e+00 9.9906835657e-01 6.7261267531e-04 1.0001613112e+00 7.5402681383e-04
3.5892193465e-03 -5.1092390268e-01 9.8919384225e-01 9.9922034315e-01 3.4302923045e-04 2.7622195090e+00 9.9905834439e-01 6.8017286379e-04 1.0001621515e+00 7.6259356518e-04
3.6307805477e-03 -5.1082972184e-01 9.8906943505e-01 9.9921105784e-01 3.4707432420e-04 2.7618698267e+00 9.9904823283e-01 6.8781887497e-04 1.0001629801e+00 7.7125960357e-04
3.6728230050e-03 -5.1073448679e-01 9.8894360519e-01 9.9920166020e-01 3.5115803705e-04 2.7615162058e+00 9.9903802108e-01 6.9553076622e-04 1.0001637967e+00 7.8000223328e-04
3.7153522910e-03 -5.1063818615e-01 9.8881633663e-01 9.9919214885e-01 3.5529890341e-04 2.7611586030e+00 9.9902770831e-01 7.0334394897e-04 1.0001646006e+00 7.8886146995e-04
3.7583740429e-03 -5.1054080840e-01 9.8868761317e-01 9.9918252241e-01 3.5947622884e-04 2.7607969748e+00 9.9901729372e-01 7.1121994944e-04 1.0001653912e+00 7.9779360173e-04
3.8018939632e-03 -5.1044234192e-01 9.8855741845e-01 9.9917277947e-01 3.6369867150e-04 2.7604312769e+00 9.9900677647e-01 7.1917561009e-04 1.0001661680e+00 8.0681759373e-04
3.8459178205e-03 -5.1034277499e-01 9.8842573592e-01 9.9916291859e-01 3.6796505441e-04 2.7600614649e+00 9.9899615573e-01 7.2720926959e-04 1.0001669304e+00 8.1593143736e-04
3.8904514499e-03 -5.1024209574e-01 9.8829254884e-01 9.9915293835e-01 3.7228391557e-04 2.7596874937e+00 9.9898543068e-01 7.3533753991e-04 1.0001676778e+00 8.2515383852e-04
3.9355007546e-03 -5.1014029220e-01 9.8815784031e-01 9.9914283727e-01 3.7663449480e-04 2.7593093178e+00 9.9897460049e-01 7.4352201699e-04 1.0001684095e+00 8.3444111404e-04
3.9810717055e-03 -5.1003735230e-01 9.8802159323e-01 9.9913261390e-01 3.8103499602e-04 2.7589268913e+00 9.9896366432e-01 7.5179751008e-04 1.0001691248e+00 8.4383259425e-04
4.0271703433e-03 -5.0993326381e-01 9.8788379033e-01 9.9912226672e-01 3.8547436208e-04 2.7585401676e+00 9.9895262134e-01 7.6014389341e-04 1.0001698233e+00 8.5330530883e-04
4.0738027780e-03 -5.0982801441e-01 9.8774441414e-01 9.9911179424e-01 3.8995126149e-04 2.7581490999e+00 9.9894147069e-01 7.6855932713e-04 1.0001705040e+00 8.6285701807e-04
4.1209751910e-03 -5.0972159164e-01 9.8760344700e-01 9.9910119492e-01 3.9447398119e-04 2.7577536407e+00 9.9893021154e-01 7.7706003576e-04 1.0001711665e+00 8.7250596808e-04
4.1686938347e-03 -5.0961398295e-01 9.8746087108e-01 9.9909046721e-01 3.9903145225e-04 2.7573537422e+00 9.9891884305e-01 7.8562593806e-04 1.0001718099e+00 8.8222922085e-04
4.2169650343e-03 -5.0950517561e-01 9.8731666835e-01 9.9907960955e-01 4.0363186031e-04 2.7569493560e+00 9.9890736436e-01 7.9427310067e-04 1.0001724336e+00 8.9204483555e-04
4.2657951880e-03 -5.0939515683e-01 9.8717082057e-01 9.9906862037e-01 4.0826415347e-04 2.7565404332e+00 9.9889577463e-01 8.0298150160e-04 1.0001730368e+00 9.0192993335e-04
4.3151907683e-03 -5.0928391364e-01 9.8702330933e-01 9.9905749804e-01 4.1293641942e-04 2.7561269243e+00 9.9888407300e-01 8.1176705236e-04 1.0001736188e+00 9.1190239039e-04
4.3651583224e-03 -5.0917143298e-01 9.8687411599e-01 9.9904624097e-01 4.1764711608e-04 2.7557087796e+00 9.9887225862e-01 8.2062760626e-04 1.0001741788e+00 9.2195959629e-04
4.4157044735e-03 -5.0905770165e-01 9.8672322176e-01 9.9903484750e-01 4.2238525537e-04 2.7552859485e+00 9.9886033063e-01 8.2954327498e-04 1.0001747160e+00 9.3207881838e-04
4.4668359215e-03 -5.0894270631e-01 9.8657060760e-01 9.9902331598e-01 4.2715878253e-04 2.7548583802e+00 9.9884828818e-01 8.3852973964e-04 1.0001752296e+00 9.4227766243e-04
4.5185594437e-03 -5.0882643352e-01 9.8641625429e-01 9.9901164472e-01 4.3197546817e-04 2.7544260232e+00 9.9883613040e-01 8.4760239216e-04 1.0001757188e+00 9.5257339773e-04
4.5708818961e-03 -5.0870886968e-01 9.8626014240e-01 9.9899983205e-01 4.3681500168e-04 2.7539888255e+00 9.9882385643e-01 8.5672380645e-04 1.0001761828e+00 9.6292340577e-04
4.6238102140e-03 -5.0859000107e-01 9.8610225231e-01 9.9898787623e-01 4.4168519147e-04 2.7535467346e+00 9.9881146541e-01 8.6590943550e-04 1.0001766207e+00 9.7334502656e-04
4.6773514129e-03 -5.0846981384e-01 9.8594256416e-01 9.9897577553e-01 4.4659365795e-04 2.7530996976e+00 9.9879895647e-01 8.7517442443e-04 1.0001770317e+00 9.8385524088e-04
4.7315125896e-03 -5.0834829401e-01 9.8578105790e-01 9.9896352821e-01 4.5152038196e-04 2.7526476608e+00 9.9878632874e-01 8.8448180850e-04 1.0001774148e+00 9.9441197156e-04
4.7863009232e-03 -5.0822542746e-01 9.8561771327e-01 9.9895113247e-01 4.5648214071e-04 2.7521905700e+00 9.9877358136e-01 8.9386400032e-04 1.0001777691e+00 1.0050517681e-03
4.8417236758e-03 -5.0810119993e-01 9.8545250979e-01 9.9893858653e-01 4.6146818181e-04 2.7517283707e+00 9.9876071346e-01 9.0330147394e-04 1.0001780938e+00 1.0157523242e-03
4.8977881937e-03 -5.0797559704e-01 9.8528542675e-01 9.9892588857e-01 4.6648594592e-04 2.7512610076e+00 9.9874772417e-01 9.1280906162e-04 1.0001783878e+00 1.0265302600e-03
4.9545019080e-03 -5.0784860426e-01 9.8511644325e-01 9.9891303675e-01 4.7152481844e-04 2.7507884250e+00 9.9873461261e-01 9.2236743353e-04 1.0001786502e+00 1.0373635059e-03
5.0118723363e-03 -5.0772020692e-01 9.8494553814e-01 9.9890002922e-01 4.7659216015e-04 2.7503105664e+00 9.9872137791e-01 9.3199127343e-04 1.0001788800e+00 1.0482685134e-03
5.0699070827e-03 -5.0759039023e-01 9.8477269007e-01 9.9888686410e-01 4.8167751538e-04 2.7498273749e+00 9.9870801920e-01 9.4166147146e-04 1.0001790763e+00 1.0592234805e-03
5.1286138399e-03 -5.0745913923e-01 9.8459787745e-01 9.9887353948e-01 4.8678817374e-04 2.7493387931e+00 9.9869453560e-01 9.5139257064e-04 1.0001792379e+00 1.0702447009e-03
5.1880003893e-03 -5.0732643885e-01 9.8442107848e-01 9.9886005346e-01 4.9192253047e-04 2.7488447629e+00 9.9868092624e-01 9.6118222894e-04 1.0001793638e+00 1.0813293586e-03
5.2480746025e-03 -5.0719227386e-01 9.8424227111e-01 9.9884640409e-01 4.9707901049e-04 2.7483452257e+00 9.9866719025e-01 9.7102813138e-04 1.0001794530e+00 1.0924746748e-03
5.3088444423e-03 -5.0705662888e-01 9.8406143309e-01 9.9883258940e-01 5.0224753069e-04 2.7478401221e+00 9.9865332673e-01 9.8091166901e-04 1.0001795044e+00 1.1036594626e-03
5.3703179637e-03 -5.0691948841e-01 9.8387854190e-01 9.9881860742e-01 5.0744373578e-04 2.7473293924e+00 9.9863933483e-01 9.9086334452e-04 1.0001795168e+00 1.1149180572e-03
5.4325033149e-03 -5.0678083679e-01 9.8369357481e-01 9.9880445613e-01 5.1265755371e-04 2.7468129762e+00 9.9862521366e-01 1.0008645205e-03 1.0001794892e+00 1.1262292516e-03
5.4954087386e-03 -5.0664065821e-01 9.8350650885e-01 9.9879013352e-01 5.1788756327e-04 2.7462908123e+00 9.9861096235e-01 1.0109130273e-03 1.0001794204e+00 1.1375904664e-03
5.5590425727e-03 -5.0649893673e-01 9.8331732080e-01 9.9877563752e-01 5.2313238984e-04 2.7457628391e+00 9.9859658001e-01 1.0210067398e-03 1.0001793092e+00 1.1489991838e-03
5.6234132519e-03 -5.0635565625e-01 9.8312598723e-01 9.9876096607e-01 5.2839890795e-04 2.7452289944e+00 9.9858206578e-01 1.0311593826e-03 1.0001791543e+00 1.1604707808e-03
5.6885293084e-03 -5.0621080052e-01 9.8293248442e-01 9.9874611708e-01 5.3367750494e-04 2.7446892153e+00 9.9856741877e-01 1.0413529126e-03 1.0001789547e+00 1.1719847889e-03
5.7543993734e-03 -5.0606435315e-01 9.8273678845e-01 9.9873108842e-01 5.3897502070e-04 2.7441434382e+00 9.9855263811e-01 1.0516009405e-03 1.0001787090e+00 1.1835564684e-03
5.8210321777e-03 -5.0591629758e-01 9.8253887512e-01 9.9871587797e-01 5.4428209322e-04 2.7435915991e+00 9.9853772292e-01 1.0618857442e-03 1.0001784159e+00 1.1951657506e-03
5.8884365536e-03 -5.0576661713e-01 9.8233872001e-01 9.9870048356e-01 5.4960553740e-04 2.7430336331e+00 9.9852267233e-01 1.0722208292e-03 1.0001780743e+00 1.2068277916e-03
5.9566214353e-03 -5.0561529495e-01 9.8213629841e-01 9.9868490300e-01 5.5494409978e-04 2.7424694748e+00 9.9850748547e-01 1.0826040652e-03 1.0001776827e+00 1.2185401247e-03
6.0255958607e-03 -5.0546231402e-01 9.8193158540e-01 9.9866913409e-01 5.6029659076e-04 2.7418990582e+00 9.9849216145e-01 1.0930333828e-03 1.0001772399e+00 1.2303003670e-03
6.0953689724e-03 -5.0530765720e-01 9.8172455577e-01 9.9865317460e-01 5.6566188700e-04 2.7413223165e+00 9.9847669941e-01 1.1035067762e-03 1.0001767444e+00 1.2421062224e-03
6.1659500186e-03 -5.0515130717e-01 9.8151518408e-01 9.9863702227e-01 5.7103893371e-04 2.7407391824e+00 9.9846109848e-01 1.1140223057e-03 1.0001761949e+00 1.2539554853e-03
6.2373483548e-03 -5.0499324646e-01 9.8130344461e-01 9.9862067483e-01 5.7641918464e-04 2.7401495877e+00 9.9844535778e-01 1.1245632862e-03 1.0001755900e+00 1.2658293826e-03
6.3095734448e-03 -5.0483345745e-01 9.8108931138e-01 9.9860412999e-01 5.8182441404e-04 2.7395534639e+00 9.9842947645e-01 1.1351723572e-03 1.0001749283e+00 1.2777758783e-03
6.3826348619e-03 -5.0467192235e-01 9.8087275816e-01 9.9858738542e-01 5.8723109786e-04 2.7389507415e+00 9.9841345362e-01 1.1458033486e-03 1.0001742082e+00 1.2897430725e-03
6.4565422903e-03 -5.0450862323e-01 9.8065375844e-01 9.9857043876e-01 5.9265338762e-04 2.7383413505e+00 9.9839728842e-01 1.1564838988e-03 1.0001734283e+00 1.3017620747e-03
6.5313055265e-03 -5.0434354197e-01 9.8043228545e-01 9.9855328766e-01 5.9809039018e-04 2.7377252201e+00 9.9838097999e-01 1.1672120949e-03 1.0001725871e+00 1.3138307776e-03
6.6069344801e-03 -5.0417666033e-01 9.8020831215e-01 9.9853592973e-01 6.0353407869e-04 2.7371022789e+00 9.9836452746e-01 1.1779718421e-03 1.0001716830e+00 1.3259311714e-03
6.6834391757e-03 -5.0400795987e-01 9.7998181122e-01 9.9851836253e-01 6.0899107371e-04 2.7364724546e+00 9.9834792998e-01 1.1887758640e-03 1.0001707146e+00 1.3380776301e-03
6.7608297539e-03 -5.0383742201e-01 9.7975275507e-01 9.9850058364e-01 6.1446072711e-04 2.7358356746e+00 9.9833118669e-01 1.1996224844e-03 1.0001696801e+00 1.3502683691e-03
6.8391164728e-03 -5.0366502800e-01 9.7952111583e-01 9.9848259058e-01 6.1994247507e-04 2.7351918652e+00 9.9831429673e-01 1.2105101086e-03 1.0001685780e+00 1.3625017153e-03
6.9183097092e-03 -5.0349075893e-01 9.7928686536e-01 9.9846438088e-01 6.2543583885e-04 2.7345409523e+00 9.9829725925e-01 1.2214372243e-03 1.0001674067e+00 1.3747761078e-03
6.9984199600e-03 -5.0331459571e-01 9.7904997524e-01 9.9844595202e-01 6.3094042521e-04 2.7338828607e+00 9.9828007339e-01 1.2324024029e-03 1.0001661644e+00 1.3870900988e-03
7.0794578438e-03 -5.0313651912e-01 9.7881041674e-01 9.9842730146e-01 6.3646274881e-04 2.7332175148e+00 9.9826273831e-01 1.2434179067e-03 1.0001648495e+00 1.3994576044e-03
