Q2,GMn/muGD,dGMn/muGD
0.00054954,0.9997897041791062,0.019423957659698787
0.0005559,0.9997872235036098,0.01942147124837995
0.00056234,0.9997847105516553,0.019418954118945633
0.00056885,0.9997821691883148,0.019416410199415673
0.00057544,0.9997795954723774,0.019413835601735843
0.0005821,0.9997769932715191,0.01941123425259948
0.00058884,0.9997743586403248,0.0194086022661671
0.00059566,0.9997716915375631,0.019405939664116082
0.00060256,0.9997689919215599,0.019403246468370494
0.00060954,0.9997662597501993,0.019400522701100837
0.0006166,0.9997634949809239,0.019397768384723704
0.00062373,0.9997607014896025,0.01939498744176056
0.00063096,0.9997578674762099,0.019392168195541154
0.00063826,0.9997550046534694,0.019389322368795644
0.00064565,0.9997521051336895,0.01938644218815614
0.00065313,0.9997491688663533,0.019383527680282942
0.00066069,0.9997461997287967,0.019380582767024982
0.00066834,0.9997431937449345,0.019377603578723437
0.00067608,0.999740150862661,0.01937459014293325
0.00068391,0.999737071029323,0.01937154248751827
0.00069183,0.9997339541917196,0.01936846064065084
0.00069984,0.999730800296111,0.019365344630811288
0.00070795,0.9997276053476575,0.019362190598265622
0.00071614,0.9997243771705514,0.0193590063502523
0.00072444,0.9997211038813942,0.019355780253947828
0.00073282,0.9997177972522105,0.01935252400135343
0.00074131,0.999714445385655,0.01934922596701195
0.00074989,0.9997110561141539,0.019345893953958873
0.00075858,0.9997076214730128,0.019342520229469102
0.00076736,0.9997041493021176,0.01933911259272553
0.00077625,0.9997006316265906,0.019335663316416542
0.00078524,0.9996970723336654,0.019332176317614445
0.00079433,0.9996934713564154,0.01932865163204188
0.00080353,0.9996898246623007,0.019325085420093747
0.00081283,0.9996861361433486,0.01932148159643037
0.00082224,0.9996824017609194,0.019317836324735018
0.00083176,0.9996786214382186,0.019314149646076473
0.0008414,0.9996747911230989,0.019310417731338604
0.00085114,0.9996709186839012,0.019306648365069835
0.00086099,0.9996670000693745,0.01930283771776852
0.00087096,0.9996630312175869,0.019298981965617516
0.00088105,0.9996590120402623,0.0192950811559728
0.00089125,0.9996549464353833,0.019291139200707415
0.00090157,0.9996508303308762,0.01928715228151395
0.00091201,0.9996466636358142,0.01928312044730656
0.00092257,0.9996424462583716,0.019279043747532115
0.00093325,0.9996381781058252,0.01927492223216858
0.00094406,0.9996338550841121,0.019270752094776137
0.00095499,0.9996294810937066,0.019266537246246086
0.00096605,0.9996250520331915,0.01926227388416532
0.00097724,0.9996205677978438,0.019257962065127737
0.00098855,0.9996160322934898,0.019253605697379467
0.001,0.9996114373930244,0.019249197135168542
0.0010116,0.9996067789627279,0.01924473259353203
0.0010233,0.9996020769775091,0.019240231372960156
0.0010351,0.9995973313538314,0.019235693519115193
0.0010471,0.9995925017460988,0.01923108064528007
0.0010593,0.9995875879796012,0.019226392845898777
0.0010715,0.9995826705218568,0.019221707017355136
0.0010839,0.9995776686720407,0.019216946390470734
0.0010965,0.9995725822505528,0.01921211106261983
0.0011092,0.9995674514907584,0.01920723948309577
0.001122,0.9995622763034813,0.019202331701113236
0.001135,0.9995570161202026,0.01919734944973422
0.0011482,0.9995516707540408,0.019192292830716183
0.0011614,0.999546321103871,0.019187238510229968
0.0011749,0.9995408454453136,0.019182071694975326
0.0011885,0.9995353247072343,0.019176869035253934
0.0012023,0.9995297181516709,0.019171592355623972
0.0012162,0.9995240662604382,0.01916627997300789
0.0012303,0.9995183282256472,0.01916089374982444
0.0012445,0.9995125445946977,0.01915547196793665
0.0012589,0.9995066744885358,0.019149976528360476
0.0012735,0.9995007177039524,0.019144407542924163
0.0012882,0.999494714888845,0.019138803239698562
0.0013032,0.9994885841648578,0.019133087484106494
0.0013183,0.9994824070656985,0.01912733660185164
0.0013335,0.9994761834898792,0.019121550650385632
0.001349,0.9994698313353126,0.01911565361673974
0.0013646,0.9994634323505203,0.019109721710814206
0.0013804,0.9994569453558934,0.01910371699745923
0.0013964,0.9994503701326815,0.019097639598387745
0.0014125,0.9994437476130331,0.019091527588937354
0.0014289,0.9994369953069565,0.019085305167788977
0.0014454,0.9994301953352364,0.019079048343543747
0.0014622,0.9994232650470457,0.019072681402953384
0.0014791,0.9994162867171795,0.019066280271118393
0.0014962,0.99940921888356,0.019059807168026945
0.0015136,0.9994020199199458,0.01905322440363279
0.0015311,0.9993947723382365,0.0190466077742024
0.0015488,0.9993874345492183,0.019039919569938904
0.0015668,0.999379964794723,0.019033122173916683
0.0015849,0.9993724458312451,0.019026291249136983
0.0016032,0.9993648359389848,0.019019389158162744
0.0016218,0.9993570932244835,0.0190123783593133
0.0016406,0.9993492590028873,0.01900529672172191
0.0016596,0.9993413330250257,0.01899814438759271
0.0016788,0.9993333150398855,0.018990921500451476
0.0016982,0.999325204794635,0.018983628205139685
0.0017179,0.9993169601609165,0.01897622709132877
0.0017378,0.9993086226638497,0.0189687559140649
0.0017579,0.9993001920441769,0.018961214822809463
0.0017783,0.9992916260271761,0.018953566489527212
0.0017989,0.999282966269051,0.018945848597817314
0.0018197,0.9992742125043986,0.018938061301693326
0.0018408,0.9992653223084257,0.018930167357839138
0.0018621,0.9992563374727526,0.01892220437583007
0.0018836,0.9992472577261196,0.018914172514161953
0.0019055,0.9992379981841402,0.018905997300833456
0.0019275,0.9992286853397669,0.01889779092855395
0.0019498,0.9992192342532847,0.01888947895729952
0.0019724,0.9992096444932185,0.018881061637256842
0.0019953,0.9991999156239681,0.018872539221579145
0.0020184,0.9991900897682433,0.018863949138121068
0.0020417,0.9991801666406264,0.018855291556683158
0.0020654,0.9991700606186861,0.01884649242381023
0.0020893,0.9991598565365494,0.01883762625690516
0.0021135,0.9991495113272967,0.018828656179494183
0.002138,0.9991390245351287,0.018819582460115544
0.0021627,0.9991284385862402,0.018810442358949152
0.0021878,0.9991176673018499,0.018801162140978385
0.0022131,0.9991067960432312,0.018791816028561677
0.0022387,0.9990957814560175,0.018782367311788437
0.0022646,0.999084623068088,0.018772816272328404
0.0022909,0.9990732772350893,0.018763126367371177
0.0023174,0.9990618297577628,0.018753371571979267
0.0023442,0.999050237042809,0.018743515315899614
0.0023714,0.9990384552600586,0.018733521165632133
0.0023988,0.9990265705513952,0.018723462903348583
0.0024266,0.9990144956747874,0.01871326740987044
0.0024547,0.9990022734793649,0.018702971713224683
0.0024831,0.9989899034664629,0.018692576117885974
0.0025119,0.9989773414857779,0.018682044380323164
0.002541,0.9989646305573577,0.018671413433266903
0.0025704,0.9989517701729878,0.018660683590048903
0.0026002,0.9989387159842525,0.018649818725747867
0.0026303,0.9989255111878058,0.018638855674232777
0.0026607,0.9989121552666674,0.018627794757498508
0.0026915,0.99889860367045,0.018616599972345403
0.0027227,0.9988848556811661,0.018605271761093688
0.0027542,0.9988709547386315,0.01859384682099214
0.0027861,0.998856856084936,0.018582289274956355
0.0028184,0.9988425589884112,0.01857059957820321
0.002851,0.9988281070774515,0.01855881432162388
0.002884,0.9988134553826453,0.018546897757603344
0.0029174,0.9987986031597859,0.018534850353971014
0.0029512,0.9987835496601544,0.01852267258312943
0.0029854,0.9987682941306674,0.018510364922017367
0.00302,0.998752835814024,0.018497927852072275
0.0030549,0.9987372187325467,0.018485397740763215
0.0030903,0.9987213526253791,0.018472703272181874
0.0031261,0.9987052814359,0.01845988086527336
0.0031623,0.9986890043914385,0.01844693101909414
0.0031989,0.9986725207158592,0.018433854237008742
0.0032359,0.9986558296297212,0.018420651026651066
0.0032734,0.9986388851278882,0.018407286283154755
0.0033113,0.9986217314971967,0.018393796230615607
0.0033497,0.9986043225741885,0.018380145865700533
0.0033884,0.9985867482372227,0.018366406810017607
0.0034277,0.9985688713402147,0.018352473160036124
0.0034674,0.9985507818298137,0.018338416501455172
0.0035075,0.9985324789036876,0.01832423737427972
0.0035481,0.9985139159969478,0.018309901035440272
0.0035892,0.998495092066531,0.01829540817942759
0.0036308,0.9984760060645996,0.018280759507288122
0.0036728,0.9984567029388044,0.018265990864981037
0.0037154,0.9984370897135563,0.01825103263907313
0.0037584,0.9984172574102526,0.01823595577529284
0.0038019,0.9983971589663164,0.018220725860305924
0.0038459,0.998376793315671,0.018205343625428194
0.0038905,0.998356112979037,0.018189774926936922
0.0039355,0.9983352096204849,0.018174090323689853
0.0039811,0.9983139892602615,0.018158220856874352
0.0040272,0.998292497229431,0.018142202164661104
0.0040738,0.9982707324469837,0.018126035009887274
0.004121,0.9982486469959992,0.018109685549964855
0.0041687,0.9982262864534022,0.018093189281441054
0.004217,0.9982036027244653,0.018076512486199178
0.0042658,0.9981806415539078,0.018059690563830635
0.0043152,0.9981573546683321,0.018042689922458662
0.0043652,0.9981337407116153,0.01802551153428477
0.0044157,0.9981098456861062,0.018008190649554143
0.0044668,0.9980856210481411,0.017990693869877436
0.0045186,0.9980610178938277,0.01797298803922055
0.0045709,0.9980361298512112,0.01795514252398767
0.0046238,0.9980109081034145,0.017937124124878107
0.0046774,0.9979853034680818,0.01791889989136776
0.0047315,0.9979594101170934,0.01790053885207255
0.0047863,0.9979331309581708,0.017881974164734953
0.0048417,0.9979065124385318,0.017863240843270015
0.0048978,0.9978795050019384,0.017844306219152298
0.0049545,0.9978521552815498,0.01782520519877482
0.0050119,0.9978244135332107,0.017805905258210013
0.0050699,0.9977963265801075,0.017786441193415905
0.0051286,0.9977678444902363,0.017766780626847944
0.005188,0.9977389656150333,0.017746924847026446
0.0052481,0.9977096883068799,0.017726875152526606
0.0053088,0.9976800597797705,0.017706666111336446
0.0053703,0.9976499807675379,0.017686232454377854
0.0054325,0.9976194983916822,0.017665608836524804
0.0054954,0.997588611014424,0.01764479659490636
0.005559,0.9975573170019663,0.017623797075867333
0.0056234,0.9975255653716616,0.017602578722327573
0.0056885,0.9974934036531744,0.017581175953490614
0.0057544,0.9974607806734709,0.017559557374845516
0.005821,0.9974277441723549,0.01753775728379135
0.0058884,0.9973942427875984,0.017515744450119556
0.0059566,0.9973602746161996,0.017493520496540304
0.0060256,0.9973258377616554,0.017471087057375205
0.0060954,0.9972909303347834,0.017448445778323354
0.006166,0.997255550454547,0.017425598316226597
0.0062373,0.997219746516201,0.0174025785863481
0.0063096,0.9971833658554945,0.017379291524567603
0.0063826,0.997146557422725,0.017355835562281922
0.0064565,0.9971092185322692,0.017332148136842685
0.0065313,0.99707134704373,0.017308231194506706
0.0066069,0.9970329916151318,0.01728411855030877
0.0066834,0.9969940995528971,0.017259780161343344
0.0067608,0.9969546687551821,0.01723521801186906
0.0068391,0.9969146971347532,0.01721043409891382
0.0069183,0.9968741826200518,0.017185430431961343
0.0069984,0.9968331231562549,0.01716020903263686
0.0070795,0.9967914652874619,0.017134740572544802
0.0071614,0.996749309727295,0.01710908990489684
0.0072444,0.9967064999023708,0.017083165256221052
0.0073282,0.9966631884099628,0.01705706252704371
0.0074131,0.9966192180821615,0.017030690481219732
0.0074989,0.996574690248603,0.017004113596077078
0.0075858,0.9965294988872058,0.016977272287697135
0.0076736,0.9964837458031234,0.016950230710957914
0.0077625,0.9964373245995635,0.01692292966111412
0.0078524,0.9963902851856963,0.016895402388490036
0.0079433,0.9963426254429055,0.01686765131209416
0.0080353,0.9962942906921309,0.01683964847068876
0.0081283,0.9962453312548909,0.016811426883322374
0.0082224,0.9961956923041013,0.016782958798704343
0.0083176,0.9961453715320756,0.01675424696400799
0.008414,0.9960943136500368,0.01672526412273116
0.0085114,0.9960426223543748,0.016696073181162917
0.0086099,0.9959902425410073,0.016666646815129284
0.0087096,0.995937118721904,0.01663695809598045
0.0088105,0.9958832484708626,0.016607010129522613
0.0089125,0.9958286829559372,0.01657683557133653
0.0090157,0.9957733665072532,0.016546407826762106
0.0091201,0.9957172968410987,0.0165157300456028
0.0092257,0.9956604717251142,0.01648480539188489
0.0093325,0.9956028889801364,0.01645363704324151
0.0094406,0.995544492409175,0.016422199159001886
0.0095499,0.9954853338101094,0.01639052417880476
0.0096605,0.9954253568953916,0.01635858649437736
0.0097724,0.9953645594092533,0.016326389646120636
0.0098855,0.9953029936472,0.01629396580497908
0.01,0.9952405486163486,0.016261261202637916
0.010116,0.9951771672669953,0.01622825133508193
0.010233,0.995113120964963,0.01619508192224474
0.010351,0.9950484087082474,0.016161755605006916
0.010471,0.9949824796536578,0.01612799421960057
0.010593,0.9949153299542894,0.016093803684988278
0.010715,0.9948480596471811,0.016059747161198696
0.010839,0.9947795652450038,0.01602526900550452
0.010965,0.9947098431966167,0.01599037520771357
0.011092,0.9946394448633799,0.01595534704993386
0.01122,0.9945683697965721,0.015920187203194363
0.01135,0.9944960609286797,0.01588462534809379
0.011482,0.9944225151540533,0.01584866757770332
0.011614,0.9943488466163211,0.015812861381552846
0.011749,0.9942733795631781,0.01577639738724271
0.011885,0.9941972292818737,0.01573982195498462
0.012023,0.9941198346091676,0.015702870578701456
0.012162,0.9940417552489081,0.015665815458187616
0.012303,0.9939624284803291,0.015628394454853155
0.012445,0.9938824160175306,0.015590877414428697
0.012589,0.9938011536388083,0.015553004587642413
0.012735,0.9937186394480079,0.015514782242615498
0.012882,0.993635438121258,0.015476476644678364
0.013032,0.9935504160989514,0.015437572937019745
0.013183,0.9934647055933885,0.015398596159037953
0.013335,0.9933783077488002,0.015359548941993864
0.01349,0.9932900846777896,0.015319923849866829
0.013646,0.9932011738322511,0.015280238528778686
0.013804,0.9931110056836674,0.015240243071229832
0.013964,0.9930195796926666,0.015199943852922197
0.014125,0.9929274679888621,0.0151595972242908
0.014289,0.9928335261730111,0.015118708375415553
0.014454,0.9927388999010147,0.015077782345618318
0.014622,0.9926424424450104,0.01503632946947104
0.014791,0.9925453025499836,0.014994849642583635
0.014962,0.9924469070326658,0.014953101879334942
0.015136,0.9923466804442311,0.014910850419409982
0.015311,0.9922457759100957,0.014868587328792428
0.015488,0.9921436190174262,0.014826075533569363
0.015668,0.9920396333375154,0.014783083259567892
0.015849,0.9919349760456717,0.01474009460817521
0.016032,0.9918290717051679,0.014696876462469123
0.016218,0.9917213431328027,0.014653201071648607
0.016406,0.9916123713348545,0.014609311672822766
0.016596,0.9915021590939156,0.014565214650268811
0.016788,0.9913907094377711,0.014520916375241746
0.016982,0.9912780256415399,0.014476423204405151
0.017179,0.9911635298659905,0.014431514203140464
0.017378,0.9910478066245374,0.014386425745014838
0.017579,0.9909308600268172,0.014341164144866199
0.017783,0.9908121122148188,0.014295512612298125
0.017989,0.9906921495738138,0.014249703311324698
0.018197,0.9905709770723276,0.014203742496853132
0.018408,0.9904480171077454,0.014157417553740845
0.018621,0.9903238577173804,0.014110956365209228
0.018836,0.9901985047477534,0.014064365108958556
0.019055,0.9900707979608601,0.014017220815008289
0.019275,0.9899424931029132,0.01397017756766504
0.019498,0.989812430573465,0.01392281378606272
0.019724,0.9896806174146907,0.01387513985135232
0.019953,0.9895470611330237,0.013827166132244864
0.020184,0.9894123528145194,0.013779110283688676
0.020417,0.9892765005678713,0.013730978242624014
0.020654,0.9891383470715579,0.01368236713977932
0.020893,0.9889990674017377,0.013633697448934608
0.021135,0.9888580882356334,0.013584773542790507
0.02138,0.9887154197310482,0.013535605605540504
0.021627,0.9885716544278053,0.01348640224700337
0.021878,0.9884256393344888,0.013436775161628256
0.022131,0.9882785494582171,0.013387129844228036
0.022387,0.9881298149011936,0.013337277841512231
0.022646,0.9879794481529613,0.013287229113563484
0.022909,0.9878268823440239,0.013236802582767321
0.023174,0.9876732911803844,0.01318639158052044
0.023442,0.9875181082917018,0.013135813415575948
0.023714,0.9873607699983884,0.013084891363871289
0.023988,0.9872024481900546,0.013034009529081327
0.024266,0.9870420027695707,0.012982806117975866
0.024547,0.986880027942939,0.01293147713152857
0.024831,0.9867165402648811,0.012880032037718137
0.025119,0.9865509823407482,0.01282830136816388
0.02541,0.986383947881565,0.012776476347739553
0.025704,0.9862154550309891,0.012724566210136748
0.026002,0.9860449507357311,0.012672405832430367
0.026303,0.9858730277944726,0.01262018160907004
0.026607,0.985699705916453,0.012567902511717568
0.026915,0.9855244367787726,0.012515407746179888
0.027227,0.9853472444819247,0.012462710698764442
0.027542,0.9851687200119044,0.012409991257610605
0.027861,0.9849883203126454,0.012357092942312745
0.028184,0.984806071565258,0.01230402884044687
0.02851,0.9846225629159597,0.012250973908672308
0.02884,0.9844372569737707,0.012197775958190788
0.029174,0.9842501819568125,0.01214444774117592
0.029512,0.9840613668016347,0.012091001891335414
0.029854,0.9838708411566253,0.01203745091949145
0.0302,0.9836786353747479,0.011983807209317061
0.030549,0.98348533354465,0.011930235743795202
0.030903,0.9832898596100785,0.011876441638087758
0.031261,0.9830928006898025,0.0118225911430564
0.031623,0.9828941898695153,0.01176869609463771
0.031989,0.9826940608936691,0.01171476818264897
0.032359,0.9824924481545,0.011660818947466341
0.032734,0.982288844731003,0.011606716267241675
0.033113,0.9820838322979384,0.011552617945116197
0.033497,0.9818769094653904,0.011498394601381395
0.033884,0.981669191025099,0.011444339550302171
0.034277,0.9814591077538427,0.01139004677440463
0.034674,0.9812477737744757,0.011335807708115299
0.035075,0.9810352281321182,0.011281632722810126
0.035481,0.9808209839008195,0.011227399191729652
0.035892,0.9806050884616935,0.011173121677099199
0.036308,0.9803875900316856,0.011118814540340399
0.036728,0.9801690566861224,0.011064620216737814
0.037154,0.9799484975675388,0.011010294582781842
0.037584,0.979726998652149,0.010956106428837915
0.038019,0.979504092088364,0.010901940997589078
0.038459,0.9792798297998613,0.010847811589811946
0.038905,0.9790537589513307,0.010793610497295752
0.039355,0.9788269466874393,0.010739593619781636
0.039811,0.97859843905445,0.01068553348308953
0.040272,0.9783687963120178,0.010631563234142048
0.040738,0.9781380738611699,0.010577694997117996
0.04121,0.9779058372179126,0.010523827259231832
0.041687,0.9776726397307507,0.01047008797650431
0.04217,0.9774380545655456,0.010416378046631447
0.042658,0.9772026300889637,0.010362821967465949
0.043152,0.9769659472221741,0.010309323012430953
0.043652,0.9767280749535147,0.010255896094881287
0.044157,0.9764895535990075,0.010202660534637462
0.044668,0.9762499759761832,0.010149523094284404
0.045186,0.9760089494903882,0.010096395956802607
0.045709,0.9757674763534883,0.010043497975996485
0.046238,0.9755251616288714,0.009990739302645775
0.046774,0.9752816255215095,0.00993803542181569
0.047315,0.9750378500121387,0.009885595789186052
0.047863,0.974793007690264,0.009833239012179666
0.048417,0.9745476253243949,0.009781074869482586
0.048978,0.9743013405388956,0.009729023090266818
0.049545,0.9740546733712127,0.009677190010363943
0.050119,0.9738072702930154,0.009625497411276804
0.050699,0.9735596442137839,0.009574048207644561
0.051286,0.9733114504743737,0.009522766194133139
0.05188,0.9730627779218359,0.009471665525869019
0.052481,0.9728137158191698,0.009420759980468499
0.053088,0.9725647617791693,0.009370145685566184
0.053703,0.9723151854110008,0.00931966889480318
0.054325,0.9720654891951,0.009269426287145981
0.054954,0.9718157635231236,0.009219430115758872
0.05559,0.9715660989336623,0.009169692251040463
0.056234,0.9713162002816857,0.00912014787947547
0.056885,0.971066553166345,0.009070886920977938
0.057544,0.9708168717941167,0.009021846272681497
0.05821,0.9705676327620277,0.008973112515039704
0.058884,0.9703185595633561,0.008924624217266317
0.059566,0.9700697569375606,0.008876394550225573
0.060256,0.9698213296129082,0.008828436244278468
0.060954,0.9695733822392195,0.008780761589700087
0.06166,0.9693260193209543,0.008733382437590247
0.062373,0.9690796881835317,0.008686375543417706
0.063096,0.9688334637432836,0.008639555858085023
0.063826,0.9685884787702507,0.008593129951788145
0.064565,0.9683441653975228,0.008546980716126558
0.065313,0.9681006415513995,0.008501121232448785
0.066069,0.9678583427723739,0.008455623712694748
0.066834,0.9676170580234101,0.00841043841099621
0.067608,0.9673769038614338,0.008365576972212026
0.068391,0.9671379962684394,0.008321050557182304
0.069183,0.9669004505747409,0.00827686984602323
0.069984,0.9666643813833734,0.008233045041928816
0.070795,0.9664296156407614,0.008189532747529022
0.071614,0.966196845255189,0.008146449522666162
0.072444,0.9659653375357771,0.008103647874495712
0.073282,0.9657360482302744,0.008061292364634341
0.074131,0.9655082744412532,0.008019240701422528
0.074989,0.9652826775874388,0.00797760232882731
0.075858,0.9650588555209901,0.007936290038234125
0.076736,0.9648374458639428,0.007895408273195076
0.077625,0.9646180654640157,0.00785487275250744
0.078524,0.9644010890386429,0.007814738868269916
0.079433,0.9641866349681185,0.007775014475715859
0.080353,0.9639745923356186,0.00773566463935105
0.081283,0.9637653150509164,0.007696740398568103
0.082224,0.9635586998484339,0.007658207657599956
0.083176,0.963354874956407,0.007620075028095495
0.08414,0.9631537609140294,0.007582311864883063
0.085114,0.9629558995330129,0.007545004088075666
0.086099,0.9627612020335609,0.00750811916497778
0.087096,0.962569599523508,0.007471627499950181
0.088105,0.962381226892429,0.007435537680210811
0.089125,0.9621963953037403,0.007399892288779171
0.090157,0.9620150457338857,0.0073646626861261204
0.091201,0.9618373062386242,0.007329855892007753
0.092257,0.9616633024330431,0.007295478413025943
0.093325,0.9614931574141089,0.007261536253756792
0.094406,0.9613268405508554,0.007228004284769054
0.095499,0.9611646317000186,0.007194919671791276
0.096605,0.9610065056676262,0.007162257779607208
0.097724,0.9608525909662509,0.007130024846214473
0.098855,0.9607031425937949,0.007098254334242218
0.1,0.9605580188000773,0.007066895295194357
0.10116,0.9604172364793125,0.007035928203723352
0.10233,0.9602815106649022,0.00700548976931174
0.10351,0.9601509063764153,0.0069755777696097546
0.10471,0.9600244584349429,0.006945946047294128
0.10593,0.9599023845244495,0.006916611113557935
0.10715,0.9597867411649172,0.006888050522522156
0.10839,0.9596756843560907,0.006859792348010469
0.10965,0.9595694195684822,0.006831851125577435
0.11092,0.9594689133055287,0.006804453337779848
0.1122,0.9593742071934103,0.00677759431598212
0.1135,0.959284676639915,0.006751068055241385
0.11482,0.9592005094962337,0.006724886502864261
0.11614,0.9591230122852531,0.006699440863364579
0.11749,0.9590505263499151,0.0066741552329372235
0.11885,0.9589842995908407,0.006649414455266146
0.12023,0.9589239390041575,0.00662503812395684
0.12162,0.9588699720312606,0.006601204085656096
0.12303,0.9588220957918193,0.0065777416308814545
0.12445,0.9587807312768142,0.006554817643725299
0.12589,0.958745663912203,0.006532270756020383
0.12735,0.9587170373468396,0.006510107903415559
0.12882,0.958695115368086,0.006488480250131391
0.13032,0.9586797322669433,0.0064670993813476345
0.13183,0.9586712206797807,0.006446255796078076
0.13335,0.9586695650971069,0.006425941105399532
0.1349,0.958674860153584,0.006405892500024283
0.13646,0.9586871488819168,0.006386372791226492
0.13804,0.958706548787741,0.006367254194497995
0.13964,0.9587331597683648,0.006348539940751241
0.14125,0.9587668452802499,0.006330343884287905
0.14289,0.9588081121888802,0.006312442399058956
0.14454,0.9588565406081616,0.006295055917575393
0.14622,0.9589127941306157,0.006277975296375358
0.14791,0.9589762746439738,0.006261405219632692
0.14962,0.9590473625129231,0.006245243219213526
0.15136,0.9591265928396747,0.006229400634868005
0.15311,0.9592131089166004,0.0062140598670573305
0.15488,0.9593073950039946,0.006199128193045432
0.15668,0.9594100830559513,0.0061845258190746325
0.15849,0.9595200687921218,0.006170414399283402
0.16032,0.959637935421502,0.006156710398965415
0.16218,0.9597644064394351,0.006143342362607876
0.16406,0.9598988743936114,0.00613038519833845
0.16596,0.9600413521857202,0.0061178371693205195
0.16788,0.9601918473087548,0.006105696330989979
0.16982,0.9603503619309105,0.006093960544248317
0.17179,0.9605177587347771,0.006082570984616051
0.17378,0.9606932269354208,0.006071586822872372
0.17579,0.960876751142976,0.006061005215267295
0.17783,0.9610692697570042,0.006050774244863809
0.17989,0.9612698579842418,0.006040944522382215
0.18197,0.961478483700533,0.0060315126250922125
0.18408,0.9616961557762581,0.006022433126834592
0.18621,0.9619218423296451,0.006013748749945317
0.18836,0.9621554954825356,0.006005455606551812
0.19055,0.9623993156770407,0.005997478987943098
0.19275,0.9626499439405661,0.00598992716528134
0.19498,0.9629095945241622,0.0059827271083839235
0.19724,0.9631782732270442,0.005975880402167722
0.19953,0.9634559779218406,0.005969388292069106
0.20184,0.9637414515045033,0.005963277221320531
0.20417,0.9640346100727126,0.005957542331403109
0.20654,0.9643379473405257,0.005952134877379274
0.20893,0.9646488744226268,0.0059471007543889474
0.21135,0.9649686246726906,0.005942416277198036
0.2138,0.9652971552022405,0.005938081207244485
0.21627,0.9656330470627214,0.00593411033906155
0.21878,0.9659789639771965,0.00593047082796653
0.22131,0.966332087972892,0.005927190817570193
0.22387,0.9666937206339554,0.00592425398543257
0.22646,0.967063788176808,0.005921659085681101
0.22909,0.9674436626803604,0.005919396769164528
0.23174,0.9678303691309528,0.005917482586416389
0.23442,0.9682252528788191,0.005915905434876351
0.23714,0.9686297105636551,0.0059146594070666365
0.23988,0.9690406655608423,0.0059137515169656344
0.24266,0.9694610088515371,0.005913172790163372
0.24547,0.9698891328434474,0.0059129246574597455
0.24831,0.9703249187725443,0.0059130044766019674
0.25119,0.9707697930027622,0.005913411449222696
0.2541,0.9712220969964593,0.0059141428941080045
0.25704,0.971681697284855,0.00591519572588598
0.26002,0.9721500321084354,0.005916571883834556
0.26303,0.9726253997760899,0.00591826494462386
0.26607,0.9731076540869266,0.005920271449747793
0.26915,0.973598241487691,0.005922595869355885
0.27227,0.974097026235344,0.005925237299519761
0.27542,0.9746022598686989,0.005928184805487553
0.27861,0.9751153917715463,0.005931445108747307
0.28184,0.9756362696126595,0.005935016698909344
0.2851,0.9761631178127174,0.005938885589593214
0.2884,0.9766973855133029,0.005943060574717825
0.29174,0.9772389060680022,0.005947539607899129
0.29512,0.9777875080024329,0.005952320454041251
0.29854,0.9783430152807524,0.005957400696978528
0.302,0.9789052475719882,0.005962777746892673
0.30549,0.9794723955693823,0.005968432322373897
0.30903,0.9800475217199879,0.00597439393002484
0.31261,0.9806288092901155,0.005980643626837014
0.31623,0.9812160633993874,0.005987178197829129
0.31989,0.9818090861813971,0.0059939942882172945
0.32359,0.9824076770377036,0.006001088409576834
0.32734,0.9830132461019113,0.006008476905287329
0.33113,0.9836239674831806,0.006016137073509167
0.33497,0.9842412378349578,0.006024085935089907
0.33884,0.9848616313955579,0.006032278048225996
0.34277,0.9854897371283255,0.006040773409708008
0.34674,0.9861221284966009,0.006049525799923911
0.35075,0.98675858875584,0.006058530780784059
0.35481,0.9874004782270658,0.006067806864178937
0.35892,0.9880475585294138,0.006077350534247314
0.36308,0.9886995885365591,0.006087158089772127
0.36728,0.9893547685716376,0.006097201575770745
0.37154,0.9900159731696462,0.006107524782042654
0.37584,0.9906798513394783,0.006118075066649628
0.38019,0.9913477111858013,0.006128872185325939
0.38459,0.9920193033818591,0.0061399116674289095
0.38905,0.9926958897896678,0.006151214361400996
0.39355,0.9933741849268017,0.006162724818073627
0.39811,0.9940569510514108,0.006174489278337816
0.40272,0.9947424230075939,0.006186477226716706
0.40738,0.9954303479028199,0.0061986834942913335
0.4121,0.9961219327414782,0.006211129252299362
0.41687,0.9968154428498994,0.006223782972225045
0.4217,0.9975120623601605,0.006236665870481955
0.42658,0.9982100795389425,0.006249745839652048
0.43152,0.9989106555226601,0.006263044112335203
0.43652,0.9996135031179755,0.006276555157693232
0.44157,1.0003169487249262,0.0062902461415708525
0.44668,1.0010221184090748,0.006304138249467767
0.45186,1.0017300869424628,0.006318252831580371
0.45709,1.0024378362627135,0.00633252932725804
0.46238,1.0031464565810102,0.006346988781636368
0.46774,1.0038569847198966,0.006361652272659388
0.47315,1.0045664891542438,0.006376458683816304
0.47863,1.0052773142220932,0.006391456237471665
0.48417,1.005987864700192,0.006406610955475854
0.48978,1.006699126783349,0.006421943458971285
0.49545,1.0074095384017363,0.006437419584160227
0.50119,1.008120060489405,0.006453059687096732
0.50699,1.0088291658396205,0.006468829499596965
0.51286,1.0095377903861689,0.006484749102644557
0.5188,1.0102456271792095,0.006500811200103822
0.52481,1.010952372059006,0.006517008401466614
0.53088,1.011656571710398,0.006533306434814633
0.53703,1.0123602486652974,0.006549751458551756
