# Ebeam [MeV], spec, theta_spec [Deg], Q^2Avg [GeV^2], csexp/csdip, delta_csexp/csdip_tot, delta_csexp/csdip_stat, csexp/csdip(mincut) csexp/csdip(maxcut), Blun_TPE_corr, Fesh_corr, A1_syst_scale, norms
180.0 B 26.01 0.006413 1.0008489 0.0036559 0.0028878 1.0006297 1.0009747 1.0039 1.0042 1.00113 1:3
180.0 B 26.01 0.006415 0.9962910 0.0043497 0.0034358 0.9968053 0.9954098 1.0039 1.0042 1.00113 1:3
180.0 B 26.51 0.006646 0.9984080 0.0063250 0.0049960 0.9979516 0.9979071 1.0040 1.0043 1.00115 1:3
180.0 B 26.51 0.006646 1.0006252 0.0029055 0.0022950 1.0015043 1.0004865 1.0040 1.0043 1.00115 1:3
180.0 B 26.51 0.006646 1.0026841 0.0058477 0.0046191 1.0036825 1.0026915 1.0040 1.0043 1.00115 1:3
180.0 B 26.51 0.006646 1.0024686 0.0029914 0.0023629 1.0024399 1.0023959 1.0040 1.0043 1.00115 1:3
180.0 B 26.51 0.006646 1.0010810 0.0031084 0.0024553 1.0012804 1.0008335 1.0040 1.0043 1.00115 1:3
180.0 B 26.51 0.006646 0.9968244 0.0030475 0.0024072 0.9971707 0.9966842 1.0040 1.0043 1.00115 1:3
180.0 B 27.00 0.006895 0.9889866 0.0057612 0.0045507 0.9896041 0.9888661 1.0040 1.0043 1.00117 1:3
180.0 B 27.00 0.006895 0.9964938 0.0027395 0.0021640 0.9966649 0.9965627 1.0040 1.0043 1.00117 1:3
180.0 B 27.50 0.007144 0.9977639 0.0026376 0.0020833 0.9971299 0.9974163 1.0041 1.0044 1.00119 1:3
180.0 B 28.00 0.007390 0.9970714 0.0027283 0.0021551 0.9975641 0.9967195 1.0041 1.0045 1.00121 1:3
180.0 B 28.00 0.007390 1.0014996 0.0027445 0.0021678 1.0018303 1.0011862 1.0041 1.0045 1.00121 1:3
180.0 B 28.50 0.007652 0.9985414 0.0026724 0.0021109 0.9988510 0.9983079 1.0042 1.0045 1.00124 1:3
180.0 B 28.50 0.007652 0.9938949 0.0026726 0.0021111 0.9941542 0.9931559 1.0042 1.0045 1.00124 1:3
180.0 B 29.00 0.007906 0.9964453 0.0026118 0.0020630 0.9968003 0.9961317 1.0042 1.0046 1.00126 1:3
180.0 B 29.00 0.007911 0.9977833 0.0026178 0.0020678 0.9986943 0.9972397 1.0042 1.0046 1.00126 1:3
180.0 B 29.50 0.008175 0.9979915 0.0023670 0.0018696 0.9979705 0.9979355 1.0043 1.0047 1.00128 1:3
180.0 B 29.99 0.008431 0.9952550 0.0025843 0.0020413 0.9952347 0.9950728 1.0043 1.0047 1.00130 1:3
180.0 B 29.99 0.008431 0.9959539 0.0025941 0.0020491 0.9960838 0.9957720 1.0043 1.0047 1.00130 1:3
180.0 B 30.50 0.008713 0.9982482 0.0026211 0.0020704 0.9984633 0.9976166 1.0044 1.0048 1.00132 1:3
180.0 B 30.50 0.008712 0.9949869 0.0025957 0.0020503 0.9956565 0.9950892 1.0044 1.0048 1.00132 1:3
180.0 B 31.00 0.008981 0.9955373 0.0045629 0.0036042 0.9962529 0.9945758 1.0044 1.0048 1.00134 1:3
180.0 B 31.00 0.008981 1.0013772 0.0030046 0.0023732 1.0016713 1.0008827 1.0044 1.0048 1.00134 1:3
180.0 B 31.00 0.008980 0.9954757 0.0026612 0.0021020 0.9962070 0.9950727 1.0044 1.0048 1.00134 1:3
180.0 B 31.49 0.009259 0.9899437 0.0050020 0.0039511 0.9900298 0.9886373 1.0045 1.0049 1.00136 1:3
180.0 B 31.49 0.009259 0.9944332 0.0027179 0.0021468 0.9946808 0.9946291 1.0045 1.0049 1.00136 1:3
180.0 B 32.00 0.009540 1.0048338 0.0051464 0.0040651 1.0044791 1.0051146 1.0045 1.0050 1.00139 1:3
180.0 B 32.00 0.009539 0.9960427 0.0031143 0.0024599 0.9961773 0.9958530 1.0045 1.0050 1.00139 1:3
180.0 B 32.00 0.009539 0.9924927 0.0027859 0.0022005 0.9933590 0.9922004 1.0045 1.0050 1.00139 1:3
180.0 B 32.00 0.009545 0.9976694 0.0056558 0.0044675 0.9991152 0.9974206 1.0045 1.0050 1.00139 1:3
180.0 B 32.00 0.009545 0.9946206 0.0039070 0.0030862 0.9949500 0.9946085 1.0045 1.0050 1.00139 1:3
180.0 B 32.00 0.009545 0.9960688 0.0029899 0.0023616 0.9966974 0.9956621 1.0045 1.0050 1.00139 1:3
180.0 B 32.51 0.009836 1.0009433 0.0055654 0.0043961 1.0009800 0.9993525 1.0045 1.0050 1.00141 1:3
180.0 B 32.51 0.009836 1.0000558 0.0025042 0.0019780 0.9996962 0.9996832 1.0045 1.0050 1.00141 1:3
180.0 B 32.99 0.010113 0.9947863 0.0031784 0.0025106 0.9953724 0.9951689 1.0046 1.0051 1.00143 1:3
180.0 B 32.99 0.010113 0.9931286 0.0055567 0.0043892 0.9940300 0.9931196 1.0046 1.0051 1.00143 1:3
180.0 B 32.99 0.010113 0.9976470 0.0022953 0.0018131 0.9977969 0.9976660 1.0046 1.0051 1.00143 1:3
180.0 B 33.50 0.010410 0.9947943 0.0053125 0.0041963 0.9949721 0.9945912 1.0046 1.0051 1.00145 1:3
180.0 B 33.50 0.010410 0.9985264 0.0032246 0.0025470 0.9984549 0.9989716 1.0046 1.0051 1.00145 1:3
180.0 B 33.50 0.010410 0.9973231 0.0033382 0.0026369 0.9974278 0.9970435 1.0046 1.0051 1.00145 1:3
180.0 B 34.00 0.010705 1.0067222 0.0055423 0.0043777 1.0056575 1.0067131 1.0047 1.0052 1.00147 1:3
180.0 B 34.00 0.010705 0.9978448 0.0032133 0.0025381 0.9978909 0.9973085 1.0047 1.0052 1.00147 1:3
180.0 B 34.00 0.010705 0.9966602 0.0027951 0.0022078 0.9963168 0.9968536 1.0047 1.0052 1.00147 1:3
180.0 B 34.50 0.011003 0.9952837 0.0052219 0.0041247 0.9958360 0.9953561 1.0047 1.0052 1.00150 1:3
180.0 B 34.50 0.011003 0.9972825 0.0030384 0.0024000 0.9972336 0.9970332 1.0047 1.0052 1.00150 1:3
180.0 B 34.50 0.011003 0.9966893 0.0031240 0.0024676 0.9969416 0.9968516 1.0047 1.0052 1.00150 1:3
180.0 B 34.50 0.011003 0.9967004 0.0031245 0.0024680 0.9964032 0.9976276 1.0047 1.0052 1.00150 1:3
180.0 B 34.50 0.011003 0.9959732 0.0030863 0.0024378 0.9954158 0.9953291 1.0047 1.0052 1.00150 1:3
180.0 B 35.00 0.011305 0.9953285 0.0046479 0.0036714 0.9949396 0.9959356 1.0048 1.0053 1.00152 1:3
180.0 B 35.00 0.011305 0.9996130 0.0029046 0.0022943 0.9993922 0.9989019 1.0048 1.0053 1.00152 1:3
180.0 B 35.00 0.011305 0.9992657 0.0025067 0.0019800 0.9990377 0.9991600 1.0048 1.0053 1.00152 1:3
180.0 B 35.50 0.011609 1.0025247 0.0048188 0.0038063 1.0019692 1.0024529 1.0048 1.0054 1.00154 1:3
